x,c1,c2,dc1,dc2,flux1,flux2
-0.89625,0.6,6.864136685024662e-122,-2.7085698212932067e-05,2.917459132912892e-05,0.0,0.0
-0.895,0.6,1.4321581450123166e-121,9.446281936080065e-05,2.917459132912892e-05,0.0,0.0
-0.89375,0.6,2.98549916340478e-121,-5.807354857003302e-06,2.917459132912892e-05,0.0,0.0
-0.8925,0.6,6.2181851262179875e-121,8.304170842849025e-05,2.917459132912892e-05,0.0,0.0
-0.89125,0.6,1.2939898017012464e-120,-4.493005553874281e-06,2.917459132912892e-05,0.0,0.0
-0.89,0.6,2.690409368223227e-120,-8.706242876491745e-05,2.917459132912892e-05,0.0,0.0
-0.88875,0.6,5.588895399175081e-120,7.115565959284095e-05,2.917459132912892e-05,0.0,0.0
-0.8875,0.6,1.159987991337897e-119,-9.687395875983054e-05,2.917459132912892e-05,0.0,0.0
-0.88625,0.6,2.405474163525318e-119,-9.900392279040352e-06,2.917459132912892e-05,0.0,0.0
-0.885,0.6,4.983877813336857e-119,-8.125406891539724e-05,2.917459132912892e-05,0.0,0.0
-0.88375,0.6,1.0316998264489488e-118,-6.548195902376026e-06,2.917459132912892e-05,0.0,0.0
-0.8825,0.6,2.133823061510295e-118,1.5480414691495994e-05,2.917459132912892e-05,0.0,0.0
-0.88125,0.6,4.409428676991333e-118,-6.717060926489241e-05,2.917459132912892e-05,0.0,0.0
-0.88,0.6,9.103846058300184e-118,-3.2278706568969693e-06,2.917459132912892e-05,0.0,0.0
-0.87875,0.6,1.877958317945126e-117,-3.924314140488215e-05,2.917459132912892e-05,0.0,0.0
-0.8775,0.6,3.87048373524757e-117,5.701685663321296e-05,2.917459132912892e-05,0.0,0.0
-0.87625,0.6,7.970078415246965e-117,7.084777803775856e-06,2.917459132912892e-05,0.0,0.0
-0.875,0.6,1.639750552519542e-116,-7.064965618226673e-05,2.917459132912892e-05,0.0,0.0
-0.87375,0.6,3.370626385740415e-116,-4.8249629778946656e-05,2.917459132912892e-05,0.0,0.0
-0.8725,0.6,6.92246677043705e-116,-5.938065327097692e-05,2.917459132912892e-05,0.0,0.0
-0.87125,0.6,1.420457914864173e-115,0.0001361992994281104,2.917459132912892e-05,0.0,0.0
-0.87,0.6,2.912144258136199e-115,1.1048746292583226e-05,2.917459132912892e-05,0.0,0.0
-0.86875,0.6,5.965051742926079e-115,0.00012843316933433525,2.917459132912892e-05,0.0,0.0
-0.8674999999999999,0.6,1.2207652468081302e-114,2.830904265148814e-05,2.917459132912892e-05,0.0,0.0
-0.86625,0.6,2.4961260049877733e-114,2.8312740924109588e-05,2.917459132912892e-05,0.0,0.0
-0.865,0.6,5.099376201812524e-114,-1.6488094302539927e-05,2.917459132912892e-05,0.0,0.0
-0.86375,0.6,1.040839092830417e-113,-6.337719098723418e-05,2.917459132912892e-05,0.0,0.0
-0.8625,0.6,2.1225890882453343e-113,4.670283519589565e-05,2.917459132912892e-05,0.0,0.0
-0.86125,0.6,4.3247782333622256e-113,-1.0043305236546913e-05,2.917459132912892e-05,0.0,0.0
-0.86,0.6,8.803941247567193e-113,6.970968694483307e-06,2.917459132912892e-05,0.0,0.0
-0.85875,0.6,1.7906289470090347e-112,-2.1363209789833373e-06,2.917459132912892e-05,0.0,0.0
-0.8574999999999999,0.6,3.638723308434149e-112,7.340167946973542e-05,2.917459132912892e-05,0.0,0.0
-0.85625,0.6,7.387665536391106e-112,-2.5872504869866798e-05,2.917459132912892e-05,0.0,0.0
-0.855,0.6,1.4985801404121262e-111,6.26836696730485e-05,2.917459132912892e-05,0.0,0.0
-0.85375,0.6,3.0371557923731192e-111,-9.047522190799304e-05,2.917459132912892e-05,0.0,0.0
-0.8525,0.6,6.149903628844397e-111,-6.878625298534748e-05,2.917459132912892e-05,0.0,0.0
-0.8512500000000001,0.6,1.2441807809682098e-110,1.1172457276433152e-05,2.917459132912892e-05,0.0,0.0
-0.85,0.6,2.5148518076044973e-110,6.419061997188682e-05,2.917459132912892e-05,0.0,0.0
-0.84875,0.6,5.078726603505645e-110,3.723043211291919e-05,2.917459132912892e-05,0.0,0.0
-0.8475,0.6,1.0247326902266531e-109,-4.352322270603127e-05,2.917459132912892e-05,0.0,0.0
-0.84625,0.6,2.0657580867320222e-109,2.1658462416154692e-05,2.917459132912892e-05,0.0,0.0
-0.845,0.6,4.1606505428707284e-109,-7.246221033988186e-05,2.917459132912892e-05,0.0,0.0
-0.84375,0.6,8.372510905283923e-109,3.128948285968209e-05,2.917459132912892e-05,0.0,0.0
-0.8425,0.6,1.6833045592617661e-108,-2.1789577216424473e-05,2.917459132912892e-05,0.0,0.0
-0.84125,0.6,3.381286480174739e-108,8.107759749904577e-06,2.917459132912892e-05,0.0,0.0
-0.84,0.6,6.785991647212293e-108,-8.532935476839144e-05,2.917459132912892e-05,0.0,0.0
-0.83875,0.6,1.3606817248326831e-107,6.880794184276538e-05,2.917459132912892e-05,0.0,0.0
-0.8375,0.6,2.7259096388126255e-107,6.0204499919092175e-05,2.917459132912892e-05,0.0,0.0
-0.8362499999999999,0.6,5.4560435095936e-107,-7.474682594755993e-05,2.917459132912892e-05,0.0,0.0
-0.835,0.6,1.0910771352396876e-106,-2.5285639125798003e-05,2.917459132912892e-05,0.0,0.0
-0.83375,0.6,2.179937982473766e-106,-2.399287225039955e-05,2.917459132912892e-05,0.0,0.0
-0.8325,0.6,4.351546913054898e-106,1.5570798207754628e-06,2.917459132912892e-05,0.0,0.0
-0.83125,0.6,8.678683348710633e-106,8.87116541722739e-06,2.917459132912892e-05,0.0,0.0
-0.83,0.6,1.7293163648148961e-105,-1.7865887707656826e-05,2.917459132912892e-05,0.0,0.0
-0.82875,0.6,3.4427484284158075e-105,4.748265786699959e-05,2.917459132912892e-05,0.0,0.0
-0.8275,0.6,6.847722443161458e-105,4.784012948238617e-05,2.917459132912892e-05,0.0,0.0
-0.8262499999999999,0.6,1.3608079114529278e-104,6.096206298581722e-06,2.917459132912892e-05,0.0,0.0
-0.825,0.6,2.7018243550439852e-104,2.8807490795681762e-05,2.917459132912892e-05,0.0,0.0
-0.82375,0.6,5.3595311898642427e-104,-8.496424264715845e-05,2.917459132912892e-05,0.0,0.0
-0.8225,0.6,1.062198516104138e-103,4.453413919604217e-06,2.917459132912892e-05,0.0,0.0
-0.82125,0.6,2.1032629372290688e-103,6.492256315522395e-06,2.917459132912892e-05,0.0,0.0
-0.8200000000000001,0.6,4.1609282971862314e-103,3.461367909485035e-05,2.917459132912892e-05,0.0,0.0
-0.81875,0.6,8.224234268352267e-103,-6.121100292524728e-05,2.917459132912892e-05,0.0,0.0
-0.8175,0.6,1.624086232961058e-102,-4.910851806735691e-05,2.917459132912892e-05,0.0,0.0
-0.81625,0.6,3.2042829720807834e-102,-2.636891165593705e-05,2.917459132912892e-05,0.0,0.0
-0.815,0.6,6.316268700099855e-102,-1.1856802161633262e-05,2.917459132912892e-05,0.0,0.0
-0.81375,0.6,1.2439361347384834e-101,4.820018438059374e-05,2.917459132912892e-05,0.0,0.0
-0.8125,0.6,2.447615051636903e-101,-4.966405630970754e-05,2.917459132912892e-05,0.0,0.0
-0.81125,0.6,4.8116661286332055e-101,2.4045771204259752e-05,2.917459132912892e-05,0.0,0.0
-0.81,0.6,9.450504343971018e-101,3.5614782753601467e-05,2.917459132912892e-05,0.0,0.0
-0.80875,0.6,1.8544768312230197e-100,3.369207645224241e-05,2.917459132912892e-05,0.0,0.0
-0.8075,0.6,3.635754543602182e-100,5.2511159107592525e-05,2.917459132912892e-05,0.0,0.0
-0.80625,0.6,7.121544792283573e-100,-1.2392782023544477e-05,2.917459132912892e-05,0.0,0.0
-0.8049999999999999,0.6,1.3936706978758978e-99,1.2846793952798971e-05,2.917459132912892e-05,0.0,0.0
-0.80375,0.6,2.7249103914647494e-99,4.2021356064648546e-05,2.917459132912892e-05,0.0,0.0
-0.8025,0.6,5.322922848260351e-99,-1.9518794803848677e-05,2.917459132912892e-05,0.0,0.0
-0.80125,0.6,1.03885228916888e-98,-2.0820429038540024e-05,2.917459132912892e-05,0.0,0.0
-0.8,0.6,2.0256429976559916e-98,-2.7545129204544715e-05,2.917459132912892e-05,0.0,0.0
-0.79875,0.6,3.946183553587585e-98,1.39449446273431e-05,2.917459132912892e-05,0.0,0.0
-0.7975,0.6,7.680627794469198e-98,-2.9514526315547543e-05,2.917459132912892e-05,0.0,0.0
-0.79625,0.6,1.493554284148606e-97,2.955183172022282e-05,2.917459132912892e-05,0.0,0.0
-0.7949999999999999,0.6,2.9016829116424753e-97,0.00010705787708398425,2.917459132912892e-05,0.0,0.0
-0.79375,0.6,5.632268276534044e-97,3.7009460600760065e-05,2.917459132912892e-05,0.0,0.0
-0.7925,0.6,1.0922472179983895e-96,-6.949127126653912e-07,2.917459132912892e-05,0.0,0.0
-0.79125,0.6,2.116228639865798e-96,9.977442171418095e-05,2.917459132912892e-05,0.0,0.0
-0.79,0.6,4.096453663692297e-96,3.8725218465314035e-05,2.917459132912892e-05,0.0,0.0
-0.7887500000000001,0.6,7.922406409866241e-96,-1.1784623676815998e-05,2.917459132912892e-05,0.0,0.0
-0.7875,0.6,1.530768765596226e-95,-2.4132732700202633e-05,2.917459132912892e-05,0.0,0.0
-0.78625,0.6,2.9550529247863927e-95,1.1089983191500238e-05,2.917459132912892e-05,0.0,0.0
-0.785,0.6,5.699331574191757e-95,-5.9417482164046134e-05,2.917459132912892e-05,0.0,0.0
-0.78375,0.6,1.0982099296666945e-94,3.1115180166285665e-06,2.917459132912892e-05,0.0,0.0
-0.7825,0.6,2.1142161327194191e-94,-9.934636075285095e-06,2.917459132912892e-05,0.0,0.0
-0.78125,0.6,4.0664530762848745e-94,-1.6584140640762236e-05,2.917459132912892e-05,0.0,0.0
-0.78,0.6,7.814196121151421e-94,-5.175704074691703e-05,2.917459132912892e-05,0.0,0.0
-0.77875,0.6,1.5002194785664767e-93,9.52410874138049e-06,2.917459132912892e-05,0.0,0.0
-0.7775,0.6,2.8775775494783947e-93,2.6046873736052616e-05,2.917459132912892e-05,0.0,0.0
-0.77625,0.6,5.514432294611662e-93,1.4245166454490082e-05,2.917459132912892e-05,0.0,0.0
-0.775,0.6,1.055786025480252e-92,4.456826342032696e-05,2.917459132912892e-05,0.0,0.0
-0.7737499999999999,0.6,2.0195384681294996e-92,4.137310753846895e-05,2.917459132912892e-05,0.0,0.0
-0.7725,0.6,3.859484162422922e-92,5.190989245758728e-05,2.917459132912892e-05,0.0,0.0
-0.77125,0.6,7.36897529899591e-92,-1.1341036454720014e-05,2.917459132912892e-05,0.0,0.0
-0.77,0.6,1.4056766638552206e-91,9.12049686337545e-05,2.917459132912892e-05,0.0,0.0
-0.76875,0.6,2.6789466069379467e-91,-1.3988431886029271e-05,2.917459132912892e-05,0.0,0.0
-0.7675,0.6,5.100852455479071e-91,3.690010895400344e-05,2.917459132912892e-05,0.0,0.0
-0.76625,0.6,9.703341982109672e-91,-3.312917140195579e-05,2.917459132912892e-05,0.0,0.0
-0.765,0.6,1.844164164785748e-90,7.985660010064587e-05,2.917459132912892e-05,0.0,0.0
-0.7637499999999999,0.6,3.5016866149288055e-90,-8.17423764862378e-05,2.917459132912892e-05,0.0,0.0
-0.7625,0.6,6.642846574006096e-90,6.0466618356531527e-05,2.917459132912892e-05,0.0,0.0
-0.76125,0.6,1.2590129811816401e-89,8.355273649724382e-05,2.917459132912892e-05,0.0,0.0
-0.76,0.6,2.3839932756971454e-89,-5.380298945177703e-05,2.917459132912892e-05,0.0,0.0
-0.75875,0.6,4.510020002986185e-89,-1.5983214665700555e-05,2.917459132912892e-05,0.0,0.0
-0.7575000000000001,0.6,8.524135127300014e-89,6.360318046741673e-05,2.917459132912892e-05,0.0,0.0
-0.75625,0.6,1.609608995897396e-88,8.430837539196963e-06,2.917459132912892e-05,0.0,0.0
-0.755,0.6,3.036606061168923e-88,-7.663082216308195e-06,2.917459132912892e-05,0.0,0.0
-0.75375,0.6,5.723402768222718e-88,-4.108861446903114e-05,2.917459132912892e-05,0.0,0.0
-0.7525,0.6,1.0777492920267548e-87,-5.33300414555504e-05,2.917459132912892e-05,0.0,0.0
-0.75125,0.6,2.0275826075244294e-87,3.768728719613907e-06,2.917459132912892e-05,0.0,0.0
-0.75,0.6,3.8109788079109195e-87,6.402981004046044e-05,2.917459132912892e-05,0.0,0.0
-0.74875,0.6,7.156348264844443e-87,4.294576521443284e-05,2.917459132912892e-05,0.0,0.0
-0.7475,0.6,1.3425892013408787e-86,-1.752547709657811e-05,2.917459132912892e-05,0.0,0.0
-0.74625,0.6,2.5164677689786597e-86,-5.08241432225754e-05,2.917459132912892e-05,0.0,0.0
-0.745,0.6,4.7123325008835984e-86,3.993488438573843e-05,2.917459132912892e-05,0.0,0.0
-0.74375,0.6,8.816101955233242e-86,5.0882667952711e-05,2.917459132912892e-05,0.0,0.0
-0.7424999999999999,0.6,1.64783300073562e-85,-1.5003909788287013e-05,2.917459132912892e-05,0.0,0.0
-0.74125,0.6,3.0771275201065724e-85,-1.6830048492594607e-05,2.917459132912892e-05,0.0,0.0
-0.74,0.6,5.740811541123499e-85,-9.652264143441046e-05,2.917459132912892e-05,0.0,0.0
-0.73875,0.6,1.070031036980121e-84,3.7137521052704964e-05,2.917459132912892e-05,0.0,0.0
-0.7375,0.6,1.992574371046167e-84,-3.783415705940719e-05,2.917459132912892e-05,0.0,0.0
-0.7362500000000001,0.6,3.7070426012283987e-84,3.131183157462448e-05,2.917459132912892e-05,0.0,0.0
-0.735,0.6,6.890254716943088e-84,3.228850178262181e-05,2.917459132912892e-05,0.0,0.0
-0.73375,0.6,1.2794915785536276e-83,5.4458040844435364e-05,2.917459132912892e-05,0.0,0.0
-0.7324999999999999,0.6,2.373743739793895e-83,-2.6105605180192927e-05,2.917459132912892e-05,0.0,0.0
-0.73125,0.6,4.399712216156066e-83,4.246770067351623e-05,2.917459132912892e-05,0.0,0.0
-0.73,0.6,8.147202989310008e-83,2.0723453249349492e-05,2.917459132912892e-05,0.0,0.0
-0.72875,0.6,1.5072539257427168e-82,-1.857460646070261e-05,2.917459132912892e-05,0.0,0.0
-0.7275,0.6,2.7858499554355506e-82,-1.6963011788650365e-05,2.917459132912892e-05,0.0,0.0
-0.7262500000000001,0.6,5.144251853898893e-82,2.0118932634362685e-05,2.917459132912892e-05,0.0,0.0
-0.725,0.6,9.490295119591545e-82,1.4084115601599381e-05,2.917459132912892e-05,0.0,0.0
-0.72375,0.6,1.7491618579029047e-81,1.1097827443714845e-06,2.917459132912892e-05,0.0,0.0
-0.7224999999999999,0.6,3.2208674781352115e-81,-3.403246157331944e-05,2.917459132912892e-05,0.0,0.0
-0.72125,0.6,5.9252691458642725e-81,-2.0589561402254788e-05,2.917459132912892e-05,0.0,0.0
-0.72,0.6,1.0890190279688162e-80,-2.170451539704019e-05,2.917459132912892e-05,0.0,0.0
-0.71875,0.6,1.9996537645430813e-80,-1.6419934046983174e-05,2.917459132912892e-05,0.0,0.0
-0.7175,0.6,3.668308775492937e-80,8.304059242247122e-06,2.917459132912892e-05,0.0,0.0
-0.71625,0.6,6.723083397332122e-80,4.338980877148081e-06,2.917459132912892e-05,0.0,0.0
-0.715,0.6,1.2310124293211201e-79,-4.37146200526893e-05,2.917459132912892e-05,0.0,0.0
-0.71375,0.6,2.2518916702676704e-79,1.952833621545266e-05,2.917459132912892e-05,0.0,0.0
-0.7124999999999999,0.6,4.115508089028047e-79,-1.3440139108060869e-05,2.917459132912892e-05,0.0,0.0
-0.7112499999999999,0.6,7.514327600850069e-79,3.2253645254687883e-06,2.917459132912892e-05,0.0,0.0
-0.71,0.6,1.3707153686411876e-78,-1.854616152400885e-05,2.917459132912892e-05,0.0,0.0
-0.70875,0.6,2.4980131644024867e-78,-4.496173314290505e-05,2.917459132912892e-05,0.0,0.0
-0.7075,0.6,4.548123388755153e-78,2.1263333971203336e-05,2.917459132912892e-05,0.0,0.0
-0.70625,0.6,8.2729351660152945e-78,-3.5252379508130075e-05,2.917459132912892e-05,0.0,0.0
-0.7050000000000001,0.6,1.5034073243895927e-77,-1.8268687931881946e-06,2.917459132912892e-05,0.0,0.0
-0.70375,0.6,2.729500341054747e-77,-2.344817116757791e-05,2.917459132912892e-05,0.0,0.0
-0.7025,0.6,4.9508399431660095e-77,6.997806265155393e-05,2.917459132912892e-05,0.0,0.0
-0.7012499999999999,0.6,8.971470911286186e-77,2.617966432876512e-06,2.917459132912892e-05,0.0,0.0
-0.7,0.6,1.6241915486820625e-76,2.0976635084059127e-05,2.917459132912892e-05,0.0,0.0
-0.69875,0.6,2.937645980164295e-76,8.214148038089755e-05,2.917459132912892e-05,0.0,0.0
-0.6975,0.6,5.3082342250902057e-76,-3.909970915538315e-06,2.917459132912892e-05,0.0,0.0
-0.69625,0.6,9.582722244702543e-76,-1.5908629237290535e-06,2.917459132912892e-05,0.0,0.0
-0.6950000000000001,0.6,1.7282864172509392e-75,-4.6437912895822544e-05,2.917459132912892e-05,0.0,0.0
-0.69375,0.6,3.1140839737616746e-75,8.292327694241875e-06,2.917459132912892e-05,0.0,0.0
-0.6925,0.6,5.605734188155096e-75,-2.5313883901359125e-05,2.917459132912892e-05,0.0,0.0
-0.6912499999999999,0.6,1.0081427992080895e-74,2.7433820360164873e-05,2.917459132912892e-05,0.0,0.0
-0.69,0.6,1.811334951931877e-74,-4.7524227217467424e-05,2.917459132912892e-05,0.0,0.0
-0.68875,0.6,3.251340381613316e-74,-3.679672100486102e-05,2.917459132912892e-05,0.0,0.0
-0.6875,0.6,5.830594742221016e-74,-2.3632062102766025e-05,2.917459132912892e-05,0.0,0.0
-0.68625,0.6,1.044599505756408e-73,-5.09898012424206e-05,2.917459132912892e-05,0.0,0.0
-0.685,0.6,1.8697050831601847e-73,1.3615605740359145e-05,2.917459132912892e-05,0.0,0.0
-0.68375,0.6,3.3433552683574784e-73,6.995339153692846e-06,2.917459132912892e-05,0.0,0.0
-0.6825,0.6,5.972798526872985e-73,5.927923558953362e-05,2.917459132912892e-05,0.0,0.0
-0.6812499999999999,0.6,1.066004198597561e-72,-1.3001990897852713e-05,2.917459132912892e-05,0.0,0.0
-0.6799999999999999,0.6,1.9007520602311802e-72,-6.719465250981473e-06,2.917459132912892e-05,0.0,0.0
-0.67875,0.6,3.3859249108203396e-72,-2.1851784996236944e-06,2.917459132912892e-05,0.0,0.0
-0.6775,0.6,6.025793804071569e-72,-2.040480283348965e-05,2.917459132912892e-05,0.0,0.0
-0.67625,0.6,1.0713616462368115e-71,-4.880520196291559e-06,2.917459132912892e-05,0.0,0.0
-0.675,0.6,1.903016708189847e-71,6.560389730532684e-06,2.917459132912892e-05,0.0,0.0
-0.6737500000000001,0.6,3.3770195834104262e-71,9.91156086823026e-06,2.917459132912892e-05,0.0,0.0
-0.6725,0.6,5.986993986431963e-71,-9.01816789384525e-06,2.917459132912892e-05,0.0,0.0
-0.67125,0.6,1.0603961040420657e-70,6.313638118345375e-06,2.917459132912892e-05,0.0,0.0
-0.6699999999999999,0.6,1.8763388788096977e-70,5.045111444535085e-06,2.917459132912892e-05,0.0,0.0
