x,c1,c2,dc1,dc2,flux1,flux2
-0.76875,0.6,-2.495433784491663e-109,2.7786611171904963e-05,2.3365020751953125e-05,0.0,0.0
-0.7675,0.6,-5.387657167496902e-109,0.00011036410544067619,2.3365020751953125e-05,0.0,0.0
-0.76625,0.6,-1.1619797278708138e-108,1.9112640107050523e-06,2.3365020751953125e-05,0.0,0.0
-0.765,0.6,-2.50346519407986e-108,3.117609098553657e-05,2.3365020751953125e-05,0.0,0.0
-0.7637499999999999,0.6,-5.388013587129662e-108,6.247184650506824e-05,2.3365020751953125e-05,0.0,0.0
-0.7625,0.6,-1.158402897365883e-107,3.4368073102086776e-05,2.3365020751953125e-05,0.0,0.0
-0.76125,0.6,-2.487906910620093e-107,1.6001404530834403e-05,2.3365020751953125e-05,0.0,0.0
-0.76,0.6,-5.33767179367783e-107,-3.7860107421875043e-06,2.3365020751953125e-05,0.0,0.0
-0.75875,0.6,-1.1439645426600426e-106,-3.000180695671577e-06,2.3365020751953125e-05,0.0,0.0
-0.7575000000000001,0.6,-2.4491530670348264e-106,1.1990457773208617e-05,2.3365020751953125e-05,0.0,0.0
-0.75625,0.6,-5.237953874432142e-106,2.024398505454883e-05,2.3365020751953125e-05,0.0,0.0
-0.755,0.6,-1.119050011711789e-105,4.1613719314336776e-05,2.3365020751953125e-05,0.0,0.0
-0.75375,0.6,-2.3882463148749847e-105,-1.3384349669795483e-05,2.3365020751953125e-05,0.0,0.0
-0.7525,0.6,-5.091552643968745e-105,7.018887182697652e-05,2.3365020751953125e-05,0.0,0.0
-0.75125,0.6,-1.0843327395145477e-104,-3.2868960227351636e-05,2.3365020751953125e-05,0.0,0.0
-0.75,0.6,-2.3068312212981535e-104,4.544854164123535e-06,2.3365020751953125e-05,0.0,0.0
-0.74875,0.6,-4.902410746310376e-104,7.489261776208877e-05,2.3365020751953125e-05,0.0,0.0
-0.7475,0.6,-1.0407439685356433e-103,-9.395228074863555e-05,2.3365020751953125e-05,0.0,0.0
-0.74625,0.6,-2.2070803723035115e-103,-1.8621197021566332e-05,2.3365020751953125e-05,0.0,0.0
