x,c1,c2,c3,dc1,dc2,dc3,flux1,flux2,flux3
-0.53625,0.6,-3.977888846033429e-48,-1.803142711202783e-47,1.1582024010219365e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.5349999999999999,0.6,-6.747460841479755e-48,-3.0585658137659537e-47,-3.223518780914462e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.53375,0.6,-1.1432504163754108e-47,-5.182255551011232e-47,2.7369360246435796e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.5325,0.6,-1.9348863052558732e-47,-8.770672769817053e-47,-1.509278916721769e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.53125,0.6,-3.271014290875158e-47,-1.4827225709709189e-46,-1.3069453449357527e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.53,0.6,-5.523599241556078e-47,-2.5037999042979937e-46,-3.5750174867054706e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.52875,0.6,-9.316964279512417e-47,-4.2232995645083674e-46,-1.6824487115156927e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.5275,0.6,-1.5697810013563244e-46,-7.11568191151817e-46,-6.597887499576805e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.52625,0.6,-2.6418970788684483e-46,-1.1975491638607029e-45,1.1450067595569543e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.5249999999999999,0.6,-4.441244945954237e-46,-2.013178035611678e-45,1.4225424738174172e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.5237499999999999,0.6,-7.457708083162653e-46,-3.380514763701932e-45,-2.3912822555956122e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.5225,0.6,-1.25088582149923e-45,-5.670157560640602e-45,-6.820080991398835e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.52125,0.6,-2.095759336355669e-45,-9.499896347105399e-45,1.1667636697694476e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.52,0.6,-3.5073282189371e-45,-1.5898416367345225e-44,-3.242563996534933e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.51875,0.6,-5.863034880552206e-45,-2.6576631523632317e-44,1.471895535814435e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.5175000000000001,0.6,-9.789926259204199e-45,-4.437689151345496e-44,-5.2646077344862145e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.51625,0.6,-1.6328528179984964e-44,-7.401581017370043e-44,7.523112298883477e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.515,0.6,-2.72035220425618e-44,-1.2331121956358272e-43,-2.4245447693287673e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.5137499999999999,0.6,-4.527031366020885e-44,-2.0520642800266867e-43,1.7213612720351025e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.5125,0.6,-7.525094102202731e-44,-3.4110602649689234e-43,-2.597596429686546e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.51125,0.6,-1.249453846707868e-43,-5.663666542253055e-43,-1.0458428481157789e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.51,0.6,-2.0722308576469576e-43,-9.393243781775462e-43,2.088553436426626e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.50875,0.6,-3.4329341089485804e-43,-1.5561194281457808e-42,-1.8732962132962227e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.5075000000000001,0.6,-5.680701710935601e-43,-2.575013098784057e-42,5.4891470486214936e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.50625,0.6,-9.389607908498504e-43,-4.256228294827138e-42,2.2465489229831982e-07,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.505,0.6,-1.5502496631391147e-42,-7.027148039096549e-42,-1.7645227231654075e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.5037499999999999,0.6,-2.5566089581583856e-42,-1.1588887941046493e-41,-1.539012186286971e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.5025,0.6,-4.21148432970644e-42,-1.909029529358753e-41,-4.443213803391523e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.50125,0.6,-6.929693672654211e-42,-3.1411703842464034e-41,-1.3219054190859096e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.5,0.6,-1.1389393195764832e-41,-5.162713720120683e-41,-1.6850619289754374e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.49875,0.6,-1.869797462441428e-41,-8.475630656467725e-41,2.192590306943903e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.49749999999999994,0.6,-3.0661662414207556e-41,-1.3898667162910902e-40,-2.073087565574449e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.49624999999999997,0.6,-5.022312075664073e-41,-2.2765707541048543e-40,-2.103824002243323e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.495,0.6,-8.217094184532686e-41,-3.72473793369949e-40,-2.913773513247531e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.49375,0.6,-1.3428858705791493e-40,-6.087185847069076e-40,1.1369247339606339e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.49249999999999994,0.6,-2.1921279696137804e-40,-9.93672704641516e-40,7.4184030881269755e-09,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.49124999999999996,0.6,-3.574360424911922e-40,-1.6202267566701484e-39,-1.6163849769945207e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.49,0.6,-5.82151600626035e-40,-2.638843002736708e-39,2.3786896180977307e-07,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.48875,0.6,-9.470629039821557e-40,-4.292954471410884e-39,5.093015215570612e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.48750000000000004,0.6,-1.5389559452627622e-39,-6.975954582890121e-39,2.7088298364214468e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.48624999999999996,0.6,-2.4979159871207882e-39,-1.1322837751053411e-38,-7.909212916450904e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.485,0.6,-4.0497981937598304e-39,-1.8357385955685344e-38,-1.9568080446754316e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.48375,0.6,-6.558318136711842e-39,-2.9728290511739144e-38,5.474101438643657e-07,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.48250000000000004,0.6,-1.060851853242288e-38,-4.808749959032961e-38,8.825494449050748e-07,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.48124999999999996,0.6,-1.7140353341645908e-38,-7.769574341636231e-38,-8.941739782343426e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.48,0.6,-2.7662229120245823e-38,-1.2539049878675717e-37,-1.2177024251555044e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.47875,0.6,-4.4591958016964236e-38,-2.021314995874891e-37,-2.8758169133119678e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.47750000000000004,0.6,-7.180049836948825e-38,-3.254654659881086e-37,-5.168735275232979e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.47624999999999995,0.6,-1.1547806484523219e-37,-5.234521069479775e-37,-1.3133898384857682e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.475,0.6,-1.855120928480908e-37,-8.40910313903655e-37,1.2397424545617398e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.47375,0.6,-2.9767694433919296e-37,-1.349343908158142e-36,3.101966129074449e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.47250000000000003,0.6,-4.77109396057232e-37,-2.1626957287656858e-36,8.926956811768937e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.47124999999999995,0.6,-7.638183339744715e-37,-3.462322601402832e-36,-2.408021337996145e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.47,0.6,-1.2214088449984416e-36,-5.536540891887686e-36,4.615775030849206e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.46875,0.6,-1.9508794913335556e-36,-8.84316835755805e-36,6.180082970199676e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.4675,0.6,-3.112416770123121e-36,-1.4108316546765035e-35,-1.080144835625086e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.46624999999999994,0.6,-4.9597808228809784e-36,-2.2482258241963985e-35,-1.7972708119502105e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.46499999999999997,0.6,-7.894491585700585e-36,-3.578504858225999e-35,1.013455765145836e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.46375,0.6,-1.2551114519510578e-35,-5.689311787956261e-35,-7.345437689396683e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.4625,0.6,-1.9931333681244744e-35,-9.034701320475325e-35,-9.128844056437993e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.46124999999999994,0.6,-3.161446679428269e-35,-1.4330564489115018e-34,-2.1923528255038726e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.45999999999999996,0.6,-5.008760712262303e-35,-2.270427908859017e-34,-4.935174292129711e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.45875,0.6,-7.926274564065591e-35,-3.592911664004717e-34,1.2939427195744175e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.4575,0.6,-1.252857927186438e-34,-5.679096484153068e-34,-1.737781089293853e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.45624999999999993,0.6,-1.978007349888171e-34,-8.966135878185934e-34,1.4995729117871857e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.45499999999999996,0.6,-3.1192258003876583e-34,-1.4139179939874653e-33,-1.1716876430956385e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.45375,0.6,-4.913127544538567e-34,-2.2270780422562964e-33,1.5202615422496543e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.4525,0.6,-7.72967163761877e-34,-3.503792924400763e-33,2.0397597777612645e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.45125000000000004,0.6,-1.2146616088730407e-33,-5.505955256422263e-33,2.332771881355729e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.44999999999999996,0.6,-1.906515276072938e-33,-8.64206733916757e-33,-2.230907470101786e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.44875,0.6,-2.9889281058779094e-33,-1.3548549626302823e-32,1.7691075306392365e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.4475,0.6,-4.680371384105849e-33,-2.121571293285295e-32,1.8919274935017359e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.44625000000000004,0.6,-7.320391402843735e-33,-3.3182690056305243e-32,1.195821537937976e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.44499999999999995,0.6,-1.143607262984837e-32,-5.183870710370011e-32,2.185046615943922e-07,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.44375,0.6,-1.7844632193875888e-32,-8.08881345500742e-32,-1.4589169300707295e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.4425,0.6,-2.781159338481402e-32,-1.2606747243203574e-31,-4.7576706782051335e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.44125000000000003,0.6,-4.329434767285609e-32,-1.9624939297238437e-31,5.027607455092925e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.43999999999999995,0.6,-6.731674019231985e-32,-3.0514069878788463e-31,4.475975598551748e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.43875,0.6,-1.0454445306580902e-31,-4.738904758722703e-31,-3.65941670705431e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.4375,0.6,-1.6216773557884918e-31,-7.350914151374609e-31,-7.012454762068963e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.43625,0.6,-2.512539826886894e-31,-1.1389109010424172e-30,-4.524364762972688e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.43499999999999994,0.6,-3.8881768689692865e-31,-1.7624738648463074e-30,1.021024972750314e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.43374999999999997,0.6,-6.009843235293181e-31,-2.7242042948992778e-30,-5.462867504464839e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.4325,0.6,-9.278203091883844e-31,-4.205718824940048e-30,6.350684276586174e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.43125,0.6,-1.4306972384048132e-30,-6.48520782833241e-30,-8.694961185877931e-07,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.42999999999999994,0.6,-2.2035062116280308e-30,-9.988268359027427e-30,-2.3362287523016037e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.42874999999999996,0.6,-3.389713924748108e-30,-1.5365216781385515e-29,1.1329357365784884e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.4275,0.6,-5.20827138630715e-30,-2.360852867918144e-29,-1.909192217099669e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.42625,0.6,-7.992921120388612e-30,-3.6231011300231433e-29,-1.2626996527507668e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.42499999999999993,0.6,-1.2251757583664267e-29,-5.553577913541149e-29,-2.249579220997093e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.42374999999999996,0.6,-1.87573639943403e-29,-8.502482449297707e-29,5.262020740514442e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.4225,0.6,-2.868305257045911e-29,-1.3001656151340836e-28,-3.8741560806941215e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.42125,0.6,-4.380853253265821e-29,-1.9857806364884441e-28,6.313854761520927e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.42000000000000004,0.6,-6.682999881297067e-29,-3.0293060172292557e-28,6.629766128110578e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.41874999999999996,0.6,-1.0182707386018228e-28,-4.615661313160201e-28,-1.3186527334810371e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.4175,0.6,-1.5496506593094123e-28,-7.0243035707400975e-28,6.351962641344871e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.41625,0.6,-2.355498126745678e-28,-1.067703872524756e-27,-1.644013705235159e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.41500000000000004,0.6,-3.576101534742913e-28,-1.62097470774238e-27,-1.1957920523218427e-07,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.41374999999999995,0.6,-5.422689804676251e-28,-2.4579849295395317e-27,-7.431362941637093e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.4125,0.6,-8.212913909081287e-28,-3.722712050230104e-27,-1.6198029577674863e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.41125,0.6,-1.2423876690224257e-27,-5.631403365241411e-27,-4.446461744281912e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.41000000000000003,0.6,-1.8771290807228082e-27,-8.508451210499349e-27,-1.4204636549021704e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.40874999999999995,0.6,-2.832749053890381e-27,-1.2839875554468077e-26,-2.8446296380945558e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.4075,0.6,-4.26971484733413e-27,-1.9352955368789362e-26,1.2937174789047787e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.40625,0.6,-6.427858633398112e-27,-2.913464453422834e-26,-1.2350577162388681e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.405,0.6,-9.665188858959402e-27,-4.3807441045855587e-26,-1.3808446611878336e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.40374999999999994,0.6,-1.451546310073509e-26,-6.579025649978025e-26,8.081288246807543e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.40249999999999997,0.6,-2.1773485219101336e-26,-9.868488122838752e-26,6.333801719753538e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.40125,0.6,-3.26213200025062e-26,-1.4784779299316421e-25,-1.3831995447236908e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.4,0.6,-4.881482118868061e-26,-2.2123513310629597e-25,-9.143373111878387e-07,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.39874999999999994,0.6,-7.295895185666484e-26,-3.306497775789159e-25,-1.1855402959037715e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.39749999999999996,0.6,-1.0891366067278314e-25,-4.935795297007773e-25,4.893357333993057e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.39625,0.6,-1.6239148250196328e-25,-7.359032187850244e-25,-5.650834006606462e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.395,0.6,-2.4183634229133737e-25,-1.095869471664758e-24,-1.8479109470180934e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.39374999999999993,0.6,-3.5971429299424445e-25,-1.629939323424344e-24,2.117381034685231e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.39249999999999996,0.6,-5.344069542575101e-25,-2.421354965223727e-24,8.76669167089962e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.39125,0.6,-7.929856864997773e-25,-3.592690794691696e-24,-3.2543028875909303e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.39,0.6,-1.1752712356180525e-24,-5.324214355941813e-24,-8.19967865888339e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.38875000000000004,0.6,-1.739767317992359e-24,-7.880712695067902e-24,1.6126709529271374e-05,-6.437301635742188e-06,1.5713745051018548e-05,0.0,0.0,0.0
-0.38749999999999996,0.6,-2.5723227478872944e-24,-1.1650637705352036e-23,-1.1508013702714403e-05,-6.437301635742188e-06,1.5713745051018548e-05,0.0,0.0,0.0
-0.38625,0.6,-3.798761752429649e-24,-1.720315538351503e-23,3.129807600048492e-06,-6.437301635742188e-06,1.5713745051018544e-05,0.0,0.0,0.0
-0.385,0.6,-5.603278581164896e-24,-2.5371182690278494e-23,8.105835613945053e-07,-6.437301635742189e-06,1.5713745051018544e-05,0.0,0.0,0.0
-0.38375000000000004,0.6,-8.255195835676164e-24,-3.737209735142467e-23,-1.1508502314534528e-05,-6.43730163574219e-06,1.571374505101854e-05,0.0,0.0,0.0
-0.38249999999999995,0.6,-1.2147844402148589e-23,-5.498299041238952e-23,-8.959993034141348e-07,-6.437301635742191e-06,1.5713745051018534e-05,0.0,0.0,0.0
-0.38125,0.6,-1.7854991760642423e-23,-8.079478447740842e-23,3.7981795306488437e-06,-6.437301635742193e-06,1.5713745051018527e-05,0.0,0.0,0.0
-0.38,0.6,-2.6212647314022807e-23,-1.185802409180763e-22,1.2284291261349292e-05,-6.437301635742195e-06,1.5713745051018514e-05,0.0,0.0,0.0
-0.37875000000000003,0.6,-3.8437526922897265e-23,-1.7382622138887572e-22,-4.8485514204182615e-06,-6.437301635742199e-06,1.5713745051018497e-05,0.0,0.0,0.0
-0.37749999999999995,0.6,-5.629842016477823e-23,-2.545025370549322e-22,3.941615394667064e-06,-6.4373016357422044e-06,1.5713745051018473e-05,0.0,0.0,0.0
-0.37625,0.6,-8.23638254173235e-23,-3.7217113276994885e-22,4.20870615696598e-06,-6.437301635742213e-06,1.571374505101844e-05,0.0,0.0,0.0
-0.375,0.6,-1.2035943267558555e-22,-5.435842143472295e-22,-4.208877132289929e-06,-6.437301635742224e-06,1.5713745051018385e-05,0.0,0.0,0.0
-0.37375,0.6,-1.7568367582758378e-22,-7.929839050048732e-22,-7.142148641652201e-07,-6.437301635742241e-06,1.571374505101831e-05,0.0,0.0,0.0
-0.37249999999999994,0.6,-2.5615055150447125e-22,-1.1554071350954242e-21,-1.1072994834681597e-05,-6.437301635742265e-06,1.5713745051018205e-05,0.0,0.0,0.0
-0.37124999999999997,0.6,-3.7305893615489465e-22,-1.6814290637662284e-21,-7.40376595298693e-06,-6.437301635742299e-06,1.5713745051018046e-05,0.0,0.0,0.0
-0.37,0.6,-5.427306240387535e-22,-2.443962397130983e-21,6.317242578961262e-06,-6.43730163574235e-06,1.5713745051017822e-05,0.0,0.0,0.0
-0.36875,0.6,-7.887208319438229e-22,-3.54799103944893e-21,-8.735422990905659e-06,-6.437301635742423e-06,1.5713745051017494e-05,0.0,0.0,0.0
-0.36749999999999994,0.6,-1.1449929533853747e-21,-5.1444862926853e-21,-1.705304805109806e-05,-6.437301635742528e-06,1.5713745051017026e-05,0.0,0.0,0.0
-0.36624999999999996,0.6,-1.6604753328419676e-21,-7.450276834567314e-21,5.600093173163106e-06,-6.4373016357426805e-06,1.571374505101635e-05,0.0,0.0,0.0
-0.365,0.6,-2.405598176316049e-21,-1.0776382408034413e-20,4.437453325544078e-06,-6.4373016357429e-06,1.5713745051015376e-05,0.0,0.0,0.0
-0.36375,0.6,-3.481666989071951e-21,-1.556836299953501e-20,3.6785350612513808e-06,-6.437301635743215e-06,1.571374505101398e-05,0.0,0.0,0.0
-0.36249999999999993,0.6,-5.034299055288089e-21,-2.2463702540350056e-20,6.499113440125161e-06,-6.43730163574367e-06,1.5713745051011978e-05,0.0,0.0,0.0
-0.36124999999999996,0.6,-7.27268035909729e-21,-3.2373309505921343e-20,9.101198623436186e-08,-6.437301635744324e-06,1.5713745051009108e-05,0.0,0.0,0.0
-0.36,0.6,-1.0497162679688744e-20,-4.659711405218193e-20,-8.30517583059494e-06,-6.437301635745264e-06,1.5713745051005005e-05,0.0,0.0,0.0
-0.35875,0.6,-1.5138816792450826e-20,-6.698780339143277e-20,-1.3814784802230008e-05,-6.437301635746615e-06,1.5713745050999144e-05,0.0,0.0,0.0
-0.35750000000000004,0.6,-2.181613657792515e-20,-9.618242347393963e-20,-1.0616709258942896e-06,-6.437301635748555e-06,1.571374505099078e-05,0.0,0.0,-2.168404344971009e-20
-0.35624999999999996,0.6,-3.14163672339903e-20,-1.3792952267322503e-19,1.2306779491450588e-05,-6.43730163575134e-06,1.5713745050978862e-05,0.0,0.0,-2.168404344971009e-20
-0.355,0.6,-4.521222574348479e-20,-1.9755060338420677e-19,-4.644024089418476e-06,-6.437301635755336e-06,1.57137450509619e-05,0.0,0.0,-2.168404344971009e-20
-0.35375,0.6,-6.502955834883327e-20,-2.825900972168309e-19,-8.466025520264553e-06,-6.437301635761073e-06,1.5713745050937798e-05,0.0,0.0,-2.168404344971009e-20
-0.35250000000000004,0.6,-9.348842266397181e-20,-4.037295658352444e-19,1.2136523314210895e-05,-6.437301635769304e-06,1.5713745050903588e-05,0.0,0.0,-2.168404344971009e-20
-0.35124999999999995,0.6,-1.3435020266061325e-19,-5.760716584123898e-19,6.051861881236025e-06,-6.437301635781121e-06,1.5713745050855094e-05,0.0,0.0,-2.168404344971009e-20
-0.35,0.6,-1.930181627427082e-19,-8.209406915923996e-19,2.1685464333838633e-06,-6.437301635798088e-06,1.5713745050786444e-05,0.0,0.0,-2.168404344971009e-20
-0.34875,0.6,-2.7726055388047146e-19,-1.1684038879915137e-18,7.533908381962146e-07,-6.437301635822464e-06,1.57137450506894e-05,0.0,0.0,-2.168404344971009e-20
-0.34750000000000003,0.6,-3.982573321682261e-19,-1.6607962237963308e-18,-3.5137324003766287e-06,-6.437301635857507e-06,1.5713745050552395e-05,0.0,0.0,-4.336808689942018e-20
-0.34624999999999995,0.6,-5.721187299556316e-19,-2.3576405382316037e-18,1.1642496510142142e-05,-6.4373016359079315e-06,1.5713745050359248e-05,0.0,0.0,-4.336808689942018e-20
-0.345,0.6,-8.220938344249828e-19,-3.342503962717325e-18,2.4141382913174743e-06,-6.4373016359805705e-06,1.5713745050087333e-05,0.0,0.0,-6.505213034913026e-20
-0.34375,0.6,-1.1817912881037249e-18,-4.7325365984680695e-18,9.104700314531209e-06,-6.43730163608535e-06,1.5713745049705074e-05,0.0,-4.336808689942018e-20,-8.673617379884036e-20
-0.3425,0.6,-1.6998893267068368e-18,-6.6917186002293184e-18,-1.3667240730954644e-05,-6.437301636236725e-06,1.5713745049168472e-05,0.0,-4.336808689942018e-20,-1.3010426069826053e-19
-0.34124999999999994,0.6,-2.447044519341785e-18,-9.449224097426294e-18,-2.5819148075939724e-06,-6.437301636455804e-06,1.5713745048416323e-05,0.0,-4.336808689942018e-20,-1.7347234759768072e-19
-0.33999999999999997,0.6,-3.5260571209264105e-18,-1.3324830326340835e-17,2.080753876424715e-06,-6.437301636773503e-06,1.5713745047363638e-05,0.0,-4.336808689942018e-20,-2.38524477946811e-19
-0.33875,0.6,-5.0868757607797474e-18,-1.876400525367617e-17,1.7300881316942583e-06,-6.4373016372352245e-06,1.5713745045892616e-05,0.0,-8.673617379884036e-20,-3.2390539903004443e-19
-0.3375,0.6,-7.34881654111312e-18,-2.638625926032876e-17,3.979658896173728e-06,-6.437301637907869e-06,1.571374504384029e-05,0.0,-1.3010426069826053e-19,-4.54009659728305e-19
-0.33624999999999994,0.6,-1.0633570797137347e-17,-3.705162782173831e-17,-3.3268866969611006e-06,-6.437301638890312e-06,1.571374504098164e-05,0.0,-1.7347234759768072e-19,-6.274820073259857e-19
-0.33499999999999996,0.6,-1.5414394414481377e-17,-5.1951867684996536e-17,-4.027740370432412e-06,-6.437301640329146e-06,1.5713745037006657e-05,0.0,-2.6020852139652105e-19,-8.870129023647034e-19
